package_name,review,polarity
com.imangi.templerun2, temple run 2 frozen shadows i love this game so much i love being in the ice but only one thing that i hate about it is that the monster goes infront of u when your running but as you go further into the game it gets harder but able to pass the monster ,0
com.supercell.clashofclans, fix or i quit don't download this game the new update sucks and is just a money grab for the developers. the game won't load half the time and it kicks you off before you can even play. not to mention the new rules are made to make you buy gems rather than raid for supplies. i have used a lot of money over the years yes years to have you all of a sudden change the rules on farming and game play. fix these issues or i'm done but from what i see in the other comments i don't think the developers even care.,0
com.supercell.clashofclans," force close it's been 1 or 2 months and y'all still haven't fix the error. i can't play, it's always crash and force to close everytime i'm online for 10 seconds.",0
com.supercell.clashofclans," help me!!!!!!! my ipad had a software so i lost my base, i need it back, please, i left my base in a clan that shows my code on the top left on my profile, now i have 2 accounts please if any can help me i would really love this game, but at the moment nobody is helping me. thank you very much i hope you reply and i get my account back",0
com.supercell.clashofclans," your new update sucks it's now impossible to loot 2m in 4 hours. wtf. are you kidding me supercell? no more dead bases and spent 500k to find a semi dead base with 180k loot. dafuq u. ./,",0
com.supercell.clashofclans, new update sucks no more dead bases. farming is now impossible unless you buy gems to boost barracks or buy loot. used to play a few hours a day now if i play once a week its a lot,0
com.supercell.clashofclans,  hey supercell i would like u to put in a skype in the clan chats when peaple r battleing because u could help them out because u see things they dont and some type of healing defense. and thx for the town hall 11 if u do 5 stars,0
com.supercell.clashofclans, decembers update this recent december 2015 update has made the gameplay so lopsided that i can not compete with anyone i attack. there is now no reason for me to invest anymore time in coc. can no longer protect my loot and no shield,0
com.supercell.clashofclans," needed to learn the hard way about town hall penalty if you attack an opponent with 1 level lower town hall you get 50% of loot ,2 levels 25% and it decreases hence forth . i am a newbie no where in the tutorial its mentioned",0
com.supercell.clashofclans, want to get all 5 stars ????? reduce the amount of time it takes to upgrade buildings instead of days put it hours i.e:town hall level 6 takes 4 days put it four hours.i never saw a game that goes more than 4 days to upgrade something. each month i will remove 1 star if you do not fix it,0
com.supercell.clashofclans,"  it's been 1 or 2 months and yall still havent fix the this recent december 2015 update has made the gameplay so lopsided that i can not compete with anyone l attack,  there is now no reason for me to invest anymore time in coc.  can no longer protect my loot and no shield",0
com.supercell.clashofclans,  this new update sucks..! no more dead bases..! supercell u have  to fix this and bring back those dead bases so that we can have higher loots..! for now its impossible for us to upgrade anything..please fix this asap..!,0
com.supercell.clashofclans," new update sucks.... also my base isn't going to my ipad cause your support is rude. title says all, i moved my base to my android cause it got stolen, i bought an iphone and made a new gamecenter account but hey guess what? nope i dont have my first receipt and no i cant tell you the specific date of when i first created my base",0
com.supercell.clashofclans, this new update i haven't signed into my google account on clash of clans. and since the new update i can't log in! and can't remove the game and download it again because then i will lose everything. please help me get my game to load!,0
com.supercell.clashofclans,"  this update sucks!!! i can't open the game anymore, just crashed. damn it! i have an on going war but the app won't run... if there is a half star option to rate this, i would give you that. fix this asap....",0
com.supercell.clashofclans,"  it was a gud game, but slowest game on this planet, now new update make it more slower, u can't use spells to steal gold or elixir, duration for upgrading is high.. m deleting this game n i won't recommend anyone to play this game..",0
com.supercell.clashofclans," once a great game i was a hardcore fan of this game. but u gotta admit... the latest update sucks... its impossible for farming... if u wanna make some loot, u gonna have to go gowipe or something. it takes a minimum of 1 hour(without boost) to make troops. and that sucks... plz fix this asap before i with many others move on..!",0
com.supercell.clashofclans,  sumpreme game but wizards take 8 min and hogs must be strongened i mean there are giants bombs and  skeletons so why dont u incraese hogs abilities and pl make it we can use elixer and gold from walls lvl 8,0
com.supercell.clashofclans," nyc  1 u guys should apply some same strategy as u applied in boom beach. when we use the troops, the remaining undead troops should return to their base. but instead of that, they r dead..fix this for remaining 2 star frm me..",0
com.supercell.clashofclans, it was epic....then a certain update happened the most recent update got rid of what a ton of people loved. i think supercell has some work to do if they think i am gonna be buying any more gems.,0
com.supercell.clashofclans,  it was a great game . until the last update . and cost of upgrade for th10 has always been beyond the reach of the average players . and let's not start about the time to wait for the upgrades to finish .  seems like supercell only cares about/wants high level trophy pushers . and they don't want people who don't/can't buy gems to even to touch this game or maybe even like it,0
com.supercell.clashofclans," there's a draught in th11 supercell needs to fix the draught caused by this update. this game is no longer fun. there's no loot to upgrade or donate. let th11s hit lower level bases, dead bases are dead, we're not wiping them, just going for collectors. this is the only way",0
com.supercell.clashofclans, i don't like the new shield system. your base is 100 percent destroyed but the attacker didn't deploy one third of his troops. so you would not get any shield. it does not make any sense to me. i personally don't think shield should be depend on no of troops used.,0
com.supercell.clashofclans, the app won't load since this update the app doesn't even load..it just stuck on downloading content and then restart..try to uninstall and re-install it but it's going the same error all the way..please fix this..!!,0
com.supercell.clashofclans," this update sucks!!! i can't open the game anymore, just crashed. damn it! i have an on going war but the app won't run... if there is a half star option to rate this, i would give you that. fix this asap....",0
com.supercell.clashofclans," know how to get the account back. you have to delete clash of clans,then you download it again, then you look on the upper left corner of the screen, then you see already have a village?'' then you press it,then you will have your village.",1
com.supercell.clashofclans, somethings missing is there a possibility to have your troops have the 'winter' theme? like having the wizards red cloaks or max lvl balloons with red colored balloon and pekka that is literally a sword-wielding snowman? its worth it  to add those features rather than just making it snow while covering some buildings with snow.,0
com.supercell.clashofclans, 1 star new update i am a busy man and don't always have hours to play games. coc let me pick when i had time to play. after the update that is no longer true. now i have to get on every few hours and raid for hours and hours just to level 1 building. they made the game for the 1% hardcore players. not the average player.,0
com.supercell.clashofclans, update suck its impossible to loot 4m in one day. do u think supercell this is a balance improvement? its not! and the developers dont even care to the comment wtf!,0
com.supercell.clashofclans, not a fan of new update new update makes it difficult to progress unless you attack several times during your shield period.  i can't get ahead. i play twice a day if i can.  can't commit to getting on 4-6 times a day.,0
com.supercell.clashofclans, i can't see my h.u.d. on my screen anymore ever since the new update my screen doesn't show up the images it used to now all i see are words floating in thin air with no back ground to it.......not sure how to get help with this or  to unis tall and re-install.....,0
com.supercell.clashofclans, sucks the new update especially the multiplayer game bonuses sucks... please return to before system... only this time im getting more loots but supercell stop it saying im playing too long without shield then u got my village under attack and loose many of my loots... ur crazy... đ,0
com.supercell.clashofclans, new update killed the game new matching for atks basically killed the farming part of the game so you no longer can aquire resources for upgrades. get your money ready because buying your resources will be the only way.,0
com.supercell.clashofclans," update sucks i have some friends who didn't play coc anymore. and their villages seems to forced out from search system. so there is no more loot in clash after the latest update. i can't upgrade my village and labratory. i think if supercell don't take care of this issue, they will lose a lot of players soon!",0
com.supercell.clashofclans," no longer a casual game the current version of the game makes it too hard to play casually anymore. expect to spend 4-6 hours a day, just to stay afloat.",1
com.supercell.clashofclans," shit guys dont download it. the new update sucks. there is noo looot base after update. especially new ones who download it will affect seriously. the true color of supercell is revealed. they want to buy gems, because we don't get loot",0
com.supercell.clashofclans," personal break don't mind the break necessarily,  but i don't think its necessary.  especially during gem boost time.  would like to not be told when i can't play lol.",0
com.supercell.clashofclans,  this game đ.i donno y ppl give it 1 star try it out. n i think if two updates  come wit heros it must be a titan n a character  from naruto  madara uchihađ,0
com.supercell.clashofclans," new update sux! no more dead bases, no more farming, you're almost often match with the same th level or higher, new shield system sucks too.",0
com.supercell.clashofclans,  hasn't loaded in almost 16 days. have played everyday for 2 years and now it wont let me play at all. im sure all my saved up loot and hundreds of trophies have been lost during this time.,0
com.supercell.clashofclans, bye to coc my th9 and no loot option after th9. i found the only 1lac loot or less. when someone attack on my clqn. they got more then 2lac. not possible to upgrade any thing.,0
com.android.chrome," not responding occasionally sometimes chrome just won't respond. it doesn't seem to be fixated on a certain website or so, it happens at random. it is far much better than before. and yes it's not my phone's fault as i can just press the home button and operate my phone, no problem there.",0
com.android.chrome, favorite menu update is suboptimal the new update puts the entire list of favorites into view from most recent instead of returning me to my previous folder which it always has. this requires more time and clicking to get to the desired folder. please give an option to return it to the previous version.,0
com.android.chrome," kill pages i will enter a url or open a new link and nothing loads. no loading bar, no error page - the page stays the same. also if i switch to a new tab, sometimes that won't load/refresh, or if i switch back to an old tab the same thing happens.",0
com.android.chrome, z2 put direct exit button. when use back button its very difficult to exit from some sites like bank or other password protected sites. i m going to disable crome from my fhone. i cant directly exit from crome. i have to use back back till all tabs not closed,0
com.android.chrome, well... i just switched to a new htc phone and now chrome forces closed whenever i'm reading mostly text websites. it just happend twice in the span of ten minutes and it's getting annoying. i don't even have other apps running in the background or too many tabs open so i don't know what's going on with it,0
com.android.chrome, this country not allowed? i would have given it 5 stars because my searches and browsing are spot on but it took me to back up account and when i put my backup e-mail in it said this country not allowed: im in america! wtf????,0
com.android.chrome, what is this? google is an oldest browser to search something so when we want to do something on puffin browser then what is the benifit to use it . plz make those things possible wich are possible on puffin especially for android phone.  i shall be thankful.,0
com.android.chrome, don't use if you have a lot of organized bookmarks they recently changed bookmarks to go to the top of of your bookmarks every time you open a new tab. it used to remember what bookmark folder you were in until a recent update. i also don't like that the folders are now at the top of each bookmark list  i'll be using firefox now.,0
com.android.chrome, google chrome app it allows me to browse the internet on a phone of all things. seriously guys we're living in the future. 5 stars because it always works.,1
com.android.chrome, image search on verizon ellipsis 10 tablet doesn't function properly when an image search is conducted images appear in gray scale or b/w with a checkered background.,0
com.android.chrome," not usable no matter what i try, i cannot save images from web pages. it downloads the .html files instead of .jpeg",0
com.android.chrome," cannot cast to chromecast of all the apps that chromecast supports, chrome browser is not supported? why? how am i supposed to cast my browser? use firefox? or worse wait for ie? fix it already chrome. come on!",0
com.android.chrome,  unbelievably bad support by google for their own products.  had to hard reset my android 4.04 tablet and could not reinstall chrome because google no longer supports chrome browser on android 4.0x.  so i had to install a non google browser. i would give a rating of 0 if i could.,0
com.android.chrome," bookmarks the option to open a bookmark in a new tab is taken away, i use that feature and would like it back. also, now the keyboard opens automatically, which i often don't want and have to close it.",0
com.android.chrome, too many updates of too big size please only send updates that are really really necessary. last one 40.22mb ! if every app ( which it seems it is ) keeps doing updates we all end up with no room on our devices. having 15mb of languages i am never going to use is a waist of memory !,0
com.android.chrome, buggy after update after the update chrome will freeze chrome isn't responding which gives me an option to wait for it or kill the app. this happens every time i reopen the app and some times from recent,0
com.android.chrome, totally loved it but....... how to open new tab in lollipop. in kitkat to open new tab we have to swipe down form up but after i updated my software i can't find it. plz reply fast,1
com.android.chrome," bookmarking is no good i used to be able to pick where i bookmarked something when i made it. now it saves default to mobile bookmarks folder and i then have to go find the bookmark and edit it to move it where i want it. also when opening bookmarks list it does not open where i was last. it opens up a random list of bookmarks. it was perfectly fine how it was previously, now its just rediculus.",0
com.android.chrome, download issues using asus zenfon 5 and several times doesn't let me download anything. shows the text downloading. but doesn't. please fix the issue. otherwise pretty smooth.,0
com.android.chrome, absurdly large file for an android browser and after lollipop upgrade i no longer have the space available for updates. would gladly uninstall if i could. over 40 megs for an android browser??,0
com.android.chrome, hate it the new update shifted my tab in lower key....its just sooo irritating..tab looks good on chrome window only...i want tht bk,0
com.android.chrome, chrome browser (update: 3) ... barrister akash. it's a fine application i am not only like this application but also i am love thi application. essay browsing & perfectly working . so i have given this application 5 star (*****) akash.,1
com.android.chrome, bookmark folders what happened to the bookmark folders? everything was organized like it was on my computer and now they are just on a list. kind of hard to find things when they are like that,0
com.android.chrome," the best i agree totally with the last poster. chrome is simply the best for android   period. i've tried all the other crap out there and yeah they have some more features none of which i ever used. i have chrome on my laptop and pc and all of this is synced together. simple, direct and to the point and that's what i like and don't forget very fast.",1
com.android.chrome, good... chrome is improving...! but there are some problems    1)we can't change the default download location.   2)app size is high.   3)can't save web pages for offline viewing.    4)can't stop loading web pages easily.,1
com.android.chrome," samsung galaxy s5 sm-g900f always come back to chrome it just works on so many sites i use, better than the other browsers. but it does need this improved data savings update quick! and the malware blocking which may already be included now, i'm not sure?. more importantly it needs a ad blocker, but obviously this is going to effect google's business model. a chromium download please?",0
com.android.chrome," decent, but getting worse with each update. was my undisputed go-to app for browsing for the past couple of years until about now. getting buggier with each update. crashes frequently, especially when a lot of tabs are open simultaneously. unresponsive for a few heavy websites. still hoping the devs at google fix this because i'm still a huge chrome fan and gonna continue using it.",0
com.android.chrome," garbage. no user choice allow users to lock the toolbar. it makes no sense to hide the url just for a tiny bit of extra vertical space on big screens. also needs option to show tabs on top rather than in a separate screen for the same reason. still no pdf support!? finally, stop unloading tabs when there are gigabytes of free ram. overflow menu is a cluttered mess.",0
com.android.chrome, chrome since last update you can't scroll down or up & the entire page blinks & blinks. hurts my eyes. ug. it is slower & freezes & too big.   to download mp3 of many sites i have to use another browser.  they will not download.  --mrsgwennd,0
com.android.chrome," multitab button on top-right side is missing! ! so u cant switch between multiple tabs easily bcoz the small box on the top-right corner (that tells u how many tabs r open) isn't there any more. also, when u play video in a website, the audio and video wont be moving at the same speed, meaning the video frams will move ridiculously slow while audio plays at regular speed. i guess thats the problem with the flash player. overall poor web experience with this browser.",0
com.android.chrome," ads for some whatever reason sometimes, which is more then you think, would open and show me some security ad. i'm not even clicking on chrome and this still happens. plz fix this annoying thing",0
com.android.chrome, beta is the best version of the chrome browsers can't open bookmarks in a new tab or incognito window. can't switch tabs from bookmarks tab. horrible features. the following are issues across all barstools of the chrome browsers: no desktop preferred option. webpages refresh themselves by default and you lose what you are typing of you switch to another app. tabs mixed into os is annoying. no user agent switcher,0
com.android.chrome, average not so good for watching online videos for watching videos i would prefer stock aosp google browser or uc browser + mx player.,0
com.android.chrome," 2 big issues 1 . there is no download manager in chrome , when i select save target as , i don't have any control over the download , i can't pause or cancel it after that and most of the times i am unable to download the file .        2 . i can't use two chrome tabs in multi window on note 3 , i can do that in note 5 but it just doesn't work in note 3 . plz fix",0
com.android.chrome," dear google hate how tabs work on samsung galaxy s6. i want to keep my tabs open, because i watch 10 series at once. i don't want to have to reopen all the tabs every time i open up chrome. i have a habit of closing all running apps to save ram usage. please make the tab feature the same as on the old s4!!",0
com.android.chrome," video player issue guys..this is unbelievable. ..every time when i updated, my video player it doesn't work. now if i do full screen video start stops every 10 sec. is just imposible watch. i really don't know what kind of update is this. happens exactly the contrary that you affirm.",0
com.android.chrome, download stops the iteam iam downloading stop half way or about 13 percent or it just does begin at all. please fix this and ill rate it 5 stars,0
com.android.chrome, bad bad google why was i sent to password recovery options when updating a browser app?  -5 stars.  is it time to go to an apple or windows phone platform america!,0
com.android.chrome," translation use it for browsing and visiting viet and chinese and other country sites for translations, but using uc browser for downloading.. no other app can replace uc for fast downloading speed..",0
com.tencent.mm," account in private it just keep on saying that my account is in private , and needs to verify . but when i do , it keeps on asking my cp number . when i already filled the gven information  it keeps mentioning about security , i just dont know how to deal with it , can you tell me how ?",0
com.tencent.mm," loading login i re-download because my wechat is full , when bufring loading , always stuck at 2% and 3% then force close? pls fix it . i will give 5star if u fix it.",0
com.tencent.mm, the translation are very hilarious the translations from chinese to english don't make any sense at all... is there any chance we can edit ourselves after noticing it doesn't translate properly?,0
com.tencent.mm, apps error recently.... my phone when wanted to post picture... the sorting is not from the newest... but showing the oldest and need scroll down until the end,0
com.tencent.mm," miui7 y is the photo n sights won't show up in moment although i refresh so many time ad, fix the probs pls",0
com.tencent.mm, server error 1-1 cannot login..server error 1-1..all my other application can open..but wechat can't..try uninstall and install again still can't..pls respond..,0
com.tencent.mm," erroneous app !! the wechat app is not loading my location data and therefore i'm not able to find people nearby. the previous version used to work fine in my droid but the new version is irritating me a lot. now, this app is of no use if i can't explore new friends in my locality. :(",0
com.tencent.mm,  if chat at wechat no simbol or bluetick seen so we dont know if we've been reading text or not so i hope this apps can do diffrent thing right now,0
com.tencent.mm," force close!! im using asus fonepad k004 model..after last update june,my app always keep force close..try reopen then failed again..until this new update,still occur..any solution?already try old version but still the same..hope will be improvised..thanks you",0
com.tencent.mm, not letting me log in! i try to log into my account with my user id and it says it needs to be verified by sending a code to my phone but it never does. i even press resend mutiple times. can you please help me?,0
com.tencent.mm," connection issues with the version it says can't connect to server. , with error report 1 -1. everytime either connected with cellular data connection or over wifi",0
com.tencent.mm, lucky money i have some money sent to me and i want to give to my chinese friends as token of luck but don't see lucky money or wallet anywhere???? i have english wechat.,0
com.tencent.mm," wechat wallet still disappears people have been using wechat wallet in the english ios app for ages now with no problems, and yet when i put my android wechat app into english, wallet disappears! please fix the english android app so that wallet doesn't disappear when i change language from chinese to english. wechat wallet is incredibly useful, but only when you can actually use it!",0
com.tencent.mm, i cant find near by people around me. unable to load location data fix asap!,0
com.tencent.mm,  i can't restore history messages with latest version 6.3.8.  i cannot find the backup and restore button.  it is not in the general and also not under chat.  the new chat history is only meant for migration to another phone. i can't restore wechat history from the same phone.  why is that feature being remove?  it was there last time.  please put back that feature.,0
com.tencent.mm, it's getting hang once i will be chatting with someone seriously and it gets hang suddenly and i won't be able to type nor open my wechat and after few mints it saying wechat is not responding properly and have to stop it pls take a look at it .,0
com.tencent.mm, i met my life here  my girlfriend heads off the app.  thank you wechat &  the entire team .,0
com.tencent.mm,  i can't see and upload my photo at the moment... why? before this..wechat no problem but now.. why?,0
com.tencent.mm," awesome, but less awesome than before this is a really great communications app, better than any other i've found. but sadly with the last update they took a cool feature away. please bring back the walkie talkie. i know it was silly but you've no idea how much we used it. it's one of those features that just makes it fun to talk again.",0
com.tencent.mm," custom emoji doesn't work my custom emoji doesn't show up in preview, and some of them become blank! i cannot send the emoji now, please try to fix the error.",0
com.tencent.mm," ugly design. no autoimport from old install. iphone ui design in the android app?! come on.. one day it suddenly wouldn't start - just showed globe and quit. nothing similar has happened with alternative apps. on top of that when i reinstalled it ignored the user folder so even though pics, and supposedly chat, is in there wechat did not read the folder so it's all empty in chats inside wechat after a reinstall. awful.",0
com.tencent.mm," worst update,!! slow ,,,!! my phone frequent hang once opened this app, typed message half way then can't move at all ,whole screen stucked, been forced close the app manyyyy timess...!!! whole app functions become slowww.. loading damn slow &gt;,&lt;   what happpenedd??? thought new update shld have improvement but y getting worse...???  it wasted me lots of time !!  plss help solve it, tq so much !",0
com.tencent.mm, wechat 6.3 with wechat out is no longer free hate it for wechat out now as it's no longer free which playback sound of video is muted after finishing call with wechat out. why charge when it's not up to mark yet?,0
com.tencent.mm,"  wth why i can't login into wechat once i uninstall thn tried to re-download it's shown as can't install app ' wechat ' can't be installed , try again server error 505 all my other apps can open why not wechat ! fixed this problem as well plsss &gt;&lt;",0
com.tencent.mm, problem i am on a samsung galaxy s6 and now it seems like i can't log in. telling me that my pswrd does not work and when i try to reset it says that the number is banned?  really frustrating as i have been on for one day and i thought the app was amazing until now.  please tell me how to fix this problem.  this app is problematic and no one helps,0
com.tencent.mm,"  err... how do i back up and restore chat history? i used to be able to do that in older versions. why would you remove such a crucial feature?  even after trying to backup using windows wechat, you have no idea where the backup is. it says backup on phone, but where on phone?? if it's on the phone's internal storage then that's useless to me, cause i need to wipe it clean to reinstall the system. if it's on the sdcard, then where?? comparing to the backup/restore feature of whatsapp, wechat's is an absolute joke!!",0
com.tencent.mm," forgot my old wechat password! i want to reopen old wechat me .. but, i forgot my password for wechat old .. my old wechat info also incomplete .. there is no link with facebook .. i have no qq id .. telephone numbers also do not update .. but i remember my id .. how can i go back ?? please help me.. đ­",0
com.tencent.mm, after ur latest update i and my friend made a video call after ur latest update video of my friend z vry clr bt voice cnt b heard of my friend so plz plz resolve dis problem plz plz its a kind request,0
com.tencent.mm," this new update crashed with my samsung note4 my phone suddenly all black out &  shut down, after receiving a wechat message notification after update. my chat backgrounds were all gone blank & i can't find my stickers as well!! i have to uninstall the app,  but don't know if my chat history will be here or not..",0
com.tencent.mm," bad new update, sight by swipe in chats gone please put back the option where users could quickly record a sight just swiping down on the chats screen. it's horrible to try to record a sight now, having to go through so many screens. by the time it's open now, the moment is gone! i've missed many moments i would have recorded before. why change something that works well and not broken?",0
com.tencent.mm, can't download pics i used to be able to download pics from a conversation and save them to my phone. i don't have that option anymore. long press gives me about every other option but not the option to download,0
com.tencent.mm," video capture for moment where did video moment go. i want to capture video but i cant find it where to capture video. when i slide downwards nothing came out. is it bcuz the new updates,there is no video for new updates? fix this problem pleasee.",0
com.tencent.mm, want to know why did the other people i can see only 10 post and i can't like or comment their post ? is that mean their unfriend me or something wrong with that ?,0
com.tencent.mm, unstable call connection it's showing an unstable call connection message on screen whenever i try to call my dear ones. then it's getting worse and leading into self disconnection of calls. i hope u guys notice it and make sure the problem should be solved,0
com.tencent.mm," some problems on showing pics after download android 5.1.1 can wechat team have the troubleshooting procedure. i viewed the previous standard tips from wechat tencent, it didn't work at all.",0
com.tencent.mm," awesome voice quality the best in class audio. plz include group voice calls, only video calls have it. option to add another person between the call should be provided.",0
com.tencent.mm," shake function not working. my we chat was update few weeks ago since that time i'm unable to use shake function, when i use it its just status looking for people shaking their phone but no members pop's up .please fix this .",0
com.tencent.mm," can not receive messages!!! why my message always send to me tomorrow , no today, please fix it.it cause me many problem.",0
com.tencent.mm," can't hook up credit card to wallet unable to connect american express credit card to wallet. get the message system is busy. please try again later.     also, why can't we post just at text post to our moments?",0
com.viber.voip, please fix error new version p8 lite  user i cannot open my viber... when i open it. automatically close i cannot log in see the contacts and my messages pls fix.,0
com.viber.voip," good job but.... please reduce its size. running services should consume less memory in background.  in new version there is no option to show only viber accounts in contacts menu, it shows all contacts only.  blocked contacts should be invisible after blocking.show only allowed contacts. thanks.",0
com.viber.voip, contact image disappears idk y i can't c the newly added contacts pliz fix dis i'll give u 5 stars straight away,0
com.viber.voip," the ads ruin my fav app i mean the ads for viber desktop. i dial my friend, start talking and what happens next is: my microphone turns off, speakers turn on and the browser starts launching. so my friend is saying something for everyone to hear because she cant hear me and i am pushing buttons like crazy trying to stop browser from launching. it does take a while on my phone. what happens every time is that viber desktop ad launches about 3s after i make a call. thats the right way to stop me using the smartphone app.",0
com.viber.voip, no ringing tone whenever i call someone it shows that its ringing but has no calling sound. keeps going offline automatically . fix new update pls!,0
com.viber.voip, why theres a delay on the messages. u will know u have messages when u open the app. it doesnt notify u even if ur connected to internet. wtf,0
com.viber.voip, mark i found viber to be extremely efficient way to communicate with my loved one. i have skype as well but it's not as good as viber.,0
com.viber.voip," new message notification fault it doesn't notify you of new messages real time. you can only identify new messages if you open the app. therefore, you can not respond to messages real time.",0
com.viber.voip," on sgh-i727 android 4.1.2 the new platform showing all contacts reduced your rating not just like the online status that doesn't give us option to identify our contacts that are online without having to tap on contacts one by one to see there  individual online status and without necessarily having your disable/enable our personal settings. useless option that doesn't work ...frustrated users ratings going lower and lower..loosing your edge specialy with no response from you, other than the automated generic in privaye email",0
com.viber.voip, improve... please add a feature where we can see online contacts only.we are tired of searching contact and knowing that whether it is online or not...thanks .,0
com.viber.voip," viber rating - lacking code on the android phone, the in call widget is over the top command for all settings alterations on the screen. it is not able to be moved and i can't find the setting to turn it off. might wanna fix it. also it seems not to want to ring on the android phone when you make a call.",0
com.viber.voip, big problem new update showing all contact and there is no setting for this prob do sum thing fastly,0
com.viber.voip, can't open after update the app crashes and doesn't open neither for a second! uninstalled and installed many times - no change! please let me know how to fix it! people write me there and i don't receive nothing.,0
com.viber.voip," i wish there is a mute button for selected people. i like it so far but it is more like a skype now. but i hope next update the will be option like mute button where i can mute someone so that i won't recieve any notification from that particular person without deleting the message or blocking them coz that would be so rude if i do that. or option where i can hide the seen or a mark as unread. other than that it is good i liked it, that's all my concern.",0
com.viber.voip,  just did the latest update on viber and yet again after an update it has problems....i can send messages but when i try to make a call it's saying ringing but there's no sound and i don't think it's actually ringing at all and nobody answers my calls ...almost every time viber do updates some part of it after doesn't work ...please fix it asap...i'm in england ..thank you,0
com.viber.voip, cant use not being able to call any contact please try to fix. then ill give all stars,0
com.viber.voip, good app for call and texting. overall everything is ok. most important thing is that the battery not drained fast when you online. please add android auto support and i will rate it 5 stars.,0
com.viber.voip," low quality i don't know why but sound is very bad, especially when i talk. i use meizu m2 mini and is not slow phone at all. is there some update or setup whitch can fix it? i will rate 5 stars if there's a fix.",0
com.viber.voip," please fix this new version. new version seems not good. i cannot open my viber account. when i tried to open it, it'll automatically stopped. please fix this one. thank you.",0
com.viber.voip, what has happened! it doesn't give me my messages on time and people can not hear me on outcalls at all! please fix other wise i would give it 5 stars!,0
com.viber.voip, not so good remove all contacts please... a lot of ppl hate that soooo much... it's boring and ugly... till i find wanted contact need to search for it 2 minutes...,0
com.viber.voip," where is the option to separate viber contacts? can not see all viber contacts separately, it shows all together after last update, not so good, call drops , while having video call can't hear other person properly ....",0
com.viber.voip, issue in last online time it doesn't refresh the last online time automatically... i have to restart my phone then it shows the latest online time... please fix it guys... otherwise a gud app,0
com.viber.voip," very poor service now a days for the last one month viber service is detoriated day by day...now the application respond too slow even in 3g network. in wifi the message is always displayed that no network available, please check your internet connection. what happend to developer team? are they sleeping? from google market viber has disappeared suddenly.",0
com.viber.voip, voice messages problem most times recorded message don't be delivered completely... it is always missing a big part of it. i noticed that this happens when ever the cellular network is unstable... how ever it is a big disadvantage of the app.. hope you fix it so so i can give the app 5,0
com.viber.voip, i love viber viber is an excellent chatting software. only one tiny negative comment for you. sometimes it takes a delay to reach message even online.  stickers are so cool...,1
com.viber.voip," contacts and delays is it just me? with the new update, all contacts are showing up including those who are not using viber. the old version allows you to hide your contacts who are not using viber. i also that notifications on messages are delayed. pls fix this.",0
com.viber.voip," wtf keeps going offline automatically ,my messages never comes through until i open da app",0
com.viber.voip, fail on every update it was best app before you received messages but when you reply it wont send. video calling auto exit now even with good signal. it was very good before.,0
com.viber.voip," excellent as long as you have good service, it works great. use it to talk to my family in chile and asia.  it cuts out if you don't have wifi or excellent service.",1
com.viber.voip, call disconects in every 5 seconds thats two beep sound is now one of my most hated sound from viber. can't u guys fix it before i uninstall the app and use other app,0
com.viber.voip,  install and reinstall the app but cant go back to the previous version.. pls new version is so annoying. no more options for the contacts to set up if just want viber contacts only to appear. all contacts were shown even not using viber. pls fix,0
com.viber.voip," viber about the voice messages and chatting, viber is the best app in the market. about the calling services - even messenger performs better. the app isn't optimised for wi-fi usage. about the newest version (until 23.12.2015) there is a new option introduced, which allows you to see which of your friends have seen your message in a group chat. well, it is not working and this makes me a little bit mad - finally the function was introduced in viber and still not working properly.",1
com.viber.voip, viber s.a.r.l. this app helps me to stay in contact while also having video options and picture options. really nice app and pretty stable running. just a few video and audio issues as well as video and call drops which can be annoying. sometimes the app is unstable but is mostly attributed to network issues rather than the app itself. i recommend this app.,1
com.viber.voip," so far nice and useful but... please, introduce option for choosing who and in which group someone can add you, hate when people put you in group with bunch of strangers sharing some irelative stuff without my approval or knowledge, otherwise, app rocking!",1
com.viber.voip, great app love it. does what it says. of course it's going to be slow if the connection isn't fast enough. it works well for me and my family who are overseas.,1
com.viber.voip, excellent reception amazing app that lets you keep in touch with family and friends without the worry of expensive mobile bills.,1
com.viber.voip," its ok useful app.xcept now, viber hasn't been working great.sometimes its says disconnected or something although i have a stable internet connection.i hope this gets fixed.",0
com.viber.voip, app stops mid call having an issue with viber at the moment on my android. usually great app but stops working a random times.....very annoying ..... have uninstalled and reinstalled 3 times now...... may need to find another app.,0
com.viber.voip, viber i think so she's going to you guys you know figure out free for the rings sometimes i forget to ring in all forget to the shop. the message of this one now i'll let you know no i hope you figure out later so that's my paper right,0
com.google.android.talk, won't make calls i have 5 bars on verizon 4g but it keeps saying can not connect call.  so far had only connected 1 call when i had 1 bar and the other person couldn't hear me. i have tried at over 20 different locations in the city i live in all around 4 or 5 bars.  no calls can be made.  fix this.,1
com.google.android.talk, đ u can not send vids on some android devices u can on some apple devices but they have to be under 16 seconds and u have to make them u can't use short vids from your album/camera roll but video calling is good u also can't have a icon for a group chat đ everything else is good except sometimes it takes 10 minutes to send one text!!,0
com.google.android.talk, slowly becoming less and less functional functionality within app seems to be diminishing - hangouts does not automatically compress files being sent via mms which results in many of them bouncing back. muted conversations still ring if a new message is received in a non-muted thread. if this is google's way of forcing people to messenger its going to force me off both and i'll use third party apps,0
